	Nishimura	Hashimshony	Tintori
F10G7.5	5.72277994776611	4.0301269394969	6.09191299688335
dct-1	5.10807230543083	2.79871268432726	6.95023250934931
C46G7.2	4.42861203163351	0	0
K02G10.1	4.43614986683756	4.22930005925357	4.94574073638326
tag-233	5.17046555053429	4.62842395931297	6.38107383603712
C41H7.4	5.74520163421843	4.68704710660341	5.38041774578595
C53D5.1	5.64208356839441	3.789471545141	6.81247223270717
tcl-2	4.4315826301722	4.67588442905407	6.1633073408506
ubxn-4	8.1652552681238	8.87864803175087	8.25270348622262
H10D12.2	4.07811533121703	0	0
ung-1	6.82817805254092	8.06644613611452	6.96983568558857
pqn-59	8.81018707429271	8.34908366056143	8.81292584253819
ubxn-3	3.27759918238811	1.51356428526944	2.69341039653038
ccpp-1	5.18483950399615	4.84138438510841	6.88660462719352
grd-13	2.73587517119505	0	0
srz-32	2.73739252298834	0	0
sre-5	2.75043004681044	0	0
acdh-4	4.80859499580095	0	0
srz-78	2.75680982642653	0	0
C33G8.3	2.7540565113703	0	0
C41D11.3	6.65014464671133	6.27319961415858	7.79087752239451
ani-3	6.89695305826874	5.73482662066027	7.39609630043566
Y38C1AA.1	5.695444961312	6.85521089474711	7.4113012305707
B0361.6	7.46300568381706	8.46052413683956	8.00430142618317
E01A2.1	7.40635216770914	7.8684105786933	7.32673937022241
K08D10.12	5.15380198849276	4.33537310512358	5.49011189171028
tag-131	6.43742220418445	6.94192416805271	7.28986792429533
F58F9.11	4.13492699251113	0	0
pqn-22	4.15916541842377	0	0
Y54E10BR.1	5.1573232436108	3.84863752337743	5.3187905152024
F56C11.3	5.2101065210694	7.18109183829359	4.74435514034065
B0035.1	7.57893248066844	8.07341748870566	8.10200127732368
C16C10.8	5.99794513480023	5.16940565852101	5.97247755632232
cpi-2	8.56440919489074	8.10340179249009	8.91652313094624
srv-21	4.51086008770593	0	0
Y50D4C.5	3.21897952010664	4.17623665914354	2.03813685031995
ZK84.4	2.97037127495469	0	0
R12C12.4	2.98186485420167	0	0
ZK632.11	5.7825792898165	7.16067585420413	7.63884058412063
H32C10.3	4.15563860867641	0	0
xbp-1	6.72596694352895	6.62562901327496	9.11132218740199
F09G8.3	5.8722381758246	6.06327379003976	5.88191655804935
puf-7	9.69660961587262	8.02864235095508	7.23520089449963
R06C7.5	6.7994806757588	4.81856746756374	6.53965943990434
C18A3.7	3.03452273466961	0	0
K08B4.7	3.70160220173652	0	0
K01D12.6	6.49767637885076	5.59030683881461	8.47460244429032
chn-1	6.98199284071431	7.785231484998	9.33074292274415
C54G4.7	5.34663900703624	6.13280105926447	6.36087740867105
ZK1320.11	4.57985328998067	5.13020131333036	5.90285319506332
F45H11.3	5.87308183193814	5.56217516759903	6.97112896537977
D1081.6	4.51832351152608	5.3995478048525	7.45068212602306
C09G12.17	3.46284891863117	0	0
dnc-4	5.37092758461572	5.21806520653248	5.9507030692926
T13A10.2	3.07727502391871	0	0
F25B5.6	7.17721583411523	7.952747180198	8.90169958207843
Y48G1A.1	3.4754451711778	2.68400799213025	4.13729339303743
unc-50	5.21886749198586	6.88650526731671	5.032199316611
cyb-2.2	10.1551983131709	10.1576967691576	8.77839932321092
C30H7.2	6.99824827360945	6.83065370048119	7.70556328625983
ser-5	3.78676235778695	0	0
W06D11.1	6.41738452484652	6.6034700555869	7.58559821345345
W06D11.2	3.37739952773782	4.87699501216051	5.06024461353734
Y71H2AM.20	7.1979824376149	6.73139299391497	7.71265120542253
C49A9.6	3.74205347556173	0	0
srz-70	2.84685872535201	0	0
ZK792.5	6.20355525858718	5.89074660832984	7.45349014279243
otpl-1	2.89760229963445	0	0
cyb-2.1	9.97174840610004	10.2436562777376	7.95125559974141
Y53F4B.3	6.98090132318894	8.20338295338924	6.87744249478923
col-74	3.16014822476179	0	0
F46F11.6	7.04522966525282	6.26518744326982	8.11542087880063
C01A2.4	6.83753227014091	7.34148015208827	6.78603568601599
T23G11.4	5.92803833208616	6.33228157038335	6.94340913971369
C02B10.5	4.5650928678724	4.78405110559514	4.52888622026787
F36A2.2	5.82828351000833	4.47058809699866	6.42893104318487
rpc-1	6.47515787892021	5.73300548917677	7.30995105830324
B0454.9	5.38566031298008	4.23270487065376	5.18309490884445
R166.2	6.61469348282964	6.1311424962116	8.02552295513177
C56G2.1	5.35729323385809	6.17342349760237	6.30764525031448
sir-2.1	7.04152682211385	6.75945319854961	8.25880407015003
K02D10.3	3.07255148845503	0	0
F58F9.10	4.26395975727881	0	0
coh-3	5.46128187776198	3.9093477808655	6.38779882890869
M03D4.4	3.87646372624099	1.36297023045163	0
C41H7.6	7.59108022309352	8.07406688459495	6.92238071394619
hda-2	6.34450022712986	6.01680588887784	7.40933617856602
M02B7.2	4.64247961231228	5.4903160111377	5.02824834116092
ril-2	7.03650117970134	6.83490880883253	7.54715204574797
Y48E1B.2	3.56746292028814	3.07218834617858	3.38478813740764
F12F6.2	7.32042367989231	6.97032508696916	0
F33E11.2	7.05696123165007	7.54716840183986	7.26068583707208
ver-3	3.56439343925391	2.620745775191	4.56525958262269
C49H3.4	4.70571572822063	6.10882604292829	6.43596289840305
srv-30	4.29246018391034	0	0
C49C8.3	3.61304466516492	5.91205940578568	4.44035206890915
B0334.3	5.42840744840354	4.45515004720486	6.50930476815569
glf-1	3.82841307068807	0	0
mec-7	5.38061047626419	1.69833186322135	1.71196659069258
F15D3.6	3.35928737598107	5.26139262257177	5.08188236052487
R08E5.2	7.1276651355749	6.25540032650246	4.55433624807179
ugt-19	3.88968952629522	0	0
unc-97	4.74289033652454	5.90583135854451	6.28033974887509
Y40B1A.1	5.81128340343753	7.43036538712307	8.8026964559926
cpg-9	3.87102145252355	0	0
pcm-1	5.98312715094158	5.37739637239389	8.33537712444867
T24H10.4	7.98597942328442	7.61611567634544	8.39441755904883
eng-1	3.66460102579153	3.82662497960451	4.8836615387522
ZC404.13	2.90766530542091	0	0
T15B7.12	2.91359264770211	0	0
H34P18.1	2.91574015678678	0	0
ZC487.3	2.92117285708713	0	0
ceh-53	2.93351391055624	0	0
Y57E12B.1	2.93354390114247	0	0
ZK1073.1	3.35625435065307	4.37981721423684	4.13529434572546
dsc-4	3.91176450089013	0	0
Y49A3A.1	3.54901666206401	2.07397082592323	4.57591824132965
ipla-1	6.12824656237508	6.78160788838594	5.95197112746367
taf-7.2	3.5741717508864	4.72866682748032	5.11806158173519
F57B9.1	3.64436083278995	4.33460489366488	4.99824641263362
C27B7.2	5.48005893031558	6.64440185476483	6.75690675140048
F33A8.4	6.47624559206045	6.4992406973751	7.99629115134937
cyn-10	7.33835802419791	8.53297103383516	6.76240314970897
T27F6.7	7.71788673745637	7.78299737758602	7.49701133933688
nfya-1	6.08992616324791	5.56338184717718	6.43243112114189
C33H5.18	6.40308548586865	5.79175724663284	6.5574673843684
B0228.7	3.65058064896363	4.59650839713122	3.48753072960051
wee-1.3	7.17374162607533	7.43695793563603	7.89881062361932
mdf-2	7.76627697063218	8.53299507464221	10.1800853916971
C18E9.10	7.3417435706073	7.51891274515817	7.05639789036959
pps-1	6.50990152845751	4.6006551393446	7.57937302926845
C50B8.3	4.8867405483796	4.58261863363252	6.67613276787054
K01C8.6	6.14809523558051	6.68596368704428	6.51067496133169
D2013.3	3.68409791726597	3.12380016160543	6.89267824160529
C53B4.4	5.57357125181456	4.90469465788378	6.83762818052277
C34B2.5	6.53502154541552	8.38107615526544	7.89735104561077
C24H10.2	5.65865702370305	4.68034194264028	6.52936178800256
K08B4.5	3.91576784595481	0	0
lin-3	6.16374628551469	7.5500797809702	7.04834319637303
C50C3.1	6.56161468644189	6.30681580677774	7.86558005149459
tag-234	3.21719497520282	0	0
lec-1	4.19610010841635	1.62722247690109	7.71716723987657
Y61A9LA.1	6.22062210296511	4.568599831101	6.11583950356734
Y77E11A.1	6.18234175124357	4.72551435284456	6.49301443027639
F10G2.4	3.68508840043626	5.06168328437287	6.75299402558525
rabn-5	6.27353922476828	6.47427567929394	7.02001543344267
B0303.15	7.13052013787243	7.4339157198461	7.41276230442211
mig-10	3.80656388137256	5.06099704223529	5.53234024249806
Y74C9A.3	4.96997453881892	4.54315759178432	5.26497918528864
T21D12.12	4.85661974853979	0	0
wdr-5.2	3.78048385253231	2.9380163220105	3.93243655738806
C47E8.4	7.75057492870438	7.29519244027585	8.76834172435023
B0212.4	3.18022901944493	2.43927969613468	0
mop-25.2	6.54631510018051	6.61240196049155	6.34638194773054
spat-2	5.20446524608844	5.73007338085262	6.35459602637814
F38B7.3	4.93747648676349	6.35694440322237	6.67525649370206
K08E4.6	7.30431800887431	7.4863858491658	7.8853166436046
pak-2	8.27150988800766	7.32125241368691	8.57779353325165
ZK512.2	4.93156718455263	5.43848892714356	5.79355779243147
C24F3.2	5.03584530778209	5.97477220182601	7.78320287586629
unc-76	6.30825140578577	7.64511649304075	8.30685918152156
wwp-1	6.90119264551039	6.87810165619487	7.43253039729323
rpn-12	9.01133609084532	9.30757842798779	8.68617153545187
ech-3	3.81065952616507	4.7420146113666	6.77121332114809
Y73B6BL.4	6.77912788879569	7.06546365895435	7.16937082990298
clec-178	3.29160244037335	0	0
F02A9.4	7.01751396534097	5.88562286226665	8.15839158410486
C35B1.5	3.77139608621623	3.15607764838362	4.48058803447577
eri-5	5.10011951107953	5.38454740848848	6.33683479485792
Y57E12B.4	3.08988935386822	0	0
Y37E3.1	6.3713588654779	4.87360344116016	7.46202729109951
his-69	4.61206382541349	2.99489593790203	0
C06A5.8	5.81210731757246	5.54553194914062	6.94907198421556
B0019.2	6.25553137672561	4.04411645652274	6.44999200238563
ZK742.3	4.10616008402212	0	0
Y116A8C.26	5.38589936583524	3.10786095524133	7.1346552080535
F55F8.2	6.41837598356864	5.69400338011725	7.19583197671667
ing-3	5.62262499932155	6.65229982049175	6.85100699224519
W09D10.1	6.66040703573237	6.11918015871246	7.09670987355041
rfc-3	8.7810646248261	8.68653227138156	8.57629069523183
ZK742.4	4.13414377331872	1.49633332326306	0
sgt-1	8.79760062387073	9.39615717722058	8.88710411198503
Y47G6A.4	6.32594710151813	5.6729464277469	7.35392879813905
abcf-2	7.30207281375197	7.09587415703574	7.8796084825676
F40E3.2	7.79489533440115	9.02040777367023	7.13530090068738
C17E4.3	8.73867369343716	6.64862227186792	8.4575555375812
bath-21	4.46469559786831	1.70868618901856	3.76760048583707
K08A2.1	6.05852786197543	4.42600292811587	5.57781947257974
dnj-29	6.90885893321544	5.72590141429859	7.8498332151743
T10C6.10	5.25716013408197	4.59430285983582	6.5617948315522
Y55F3AM.3	5.37430383354077	6.15319450687281	7.19975515493067
M01E5.4	7.6765736652091	9.44406387439481	7.60596712679815
smg-6	6.04486147256441	6.27534967391739	8.14201647958922
Y106G6A.5	7.37882729002302	6.33857890282156	8.57584178047071
C35D10.1	7.97665897492939	7.78553928627677	8.42267779356168
kcc-2	3.50550227300412	1.80770965620774	3.74629036983441
F25B5.3	8.06499450936047	7.49145229171192	8.634904183111
scp-1	5.21333354557815	3.74280093761721	6.47006880552608
spk-1	6.54994531645491	7.23941931127344	7.3502944593344
B0035.16	4.10202674856913	3.86658906953907	5.33657606048631
bcs-1	6.56145443009058	5.36344619873731	7.91815374273183
T01B7.5	7.53807684233582	8.09250328543773	7.86423547664873
F56A8.8	5.1594956069456	2.42664579237206	5.30320244414027
Y37F4.6	4.04601402799209	3.25907432674316	4.72345087421455
T12A2.2	8.83684629469428	6.82190771908056	8.52898403194048
M03F4.6	4.08740016745724	5.20794793560738	0
cpsf-4	8.05153201228192	8.87969353661988	8.17346730562929
nhr-256	5.41097924081704	5.36756272069784	6.88184231132519
rpa-2	9.81807308745092	9.61639242141468	8.97880241879377
M163.1	3.99915317668553	4.66614721203875	5.1319248663427
B0294.1	5.17334879251269	0	0
tbx-41	5.46378142651607	0	0
pch-2	7.31575848139532	7.03182395660176	7.58168084728928
col-101	3.52135208534818	0	0
hsp-3	8.44480953905416	7.30643150372885	8.37944804992697
F09E5.12	3.57108401748598	1.42790953759525	0
C10E2.6	6.13661662249958	4.56147816042145	7.03106480125363
xbx-6	8.13095669399244	8.33218886584427	6.70874712389608
T21D12.14	5.20320234229629	0	0
ZC404.7	3.3004579873251	0	0
rhy-1	5.47523888859071	4.02954954201692	6.37254862278944
C01B4.6	6.26916851078196	6.10753495028476	0
Y19D10A.16	6.26916851078196	6.10753495028476	0
rbg-1	5.49193969114097	4.58747472786476	6.0679346592518
T04D3.5	8.1463897906391	7.96296832690794	8.80132193598007
tpi-1	6.99922640850005	7.01732189264691	8.47912040994175
C06A8.2	7.35393859311625	5.82849715743275	8.67316287302009
tag-120	7.12309512873823	8.41202144344147	0
pgk-1	7.76100377772492	8.54492268693839	7.66958203701355
Y59E1B.1	6.97915354315464	0	0
C16A3.10	6.36450152402382	5.41471724919087	7.19930688740851
F58F9.6	3.58803297226585	0	0
tag-164	3.63229856482321	0	4.41909132990619
Y59E1B.2	6.22871015410564	0	0
wah-1	5.65380204333169	4.54013187226728	6.01753345168297
C15C7.5	4.30454501307523	5.36558297590484	6.77653733021465
F40H3.1	4.33039106686689	2.26904346135994	5.21333331947557
C30F12.2	5.61177703147177	6.01320170016569	7.09581881786021
fbxa-17	7.04730634091252	0	0
T26C11.8	5.36083891675206	0	0
C16A3.2	4.38437241066056	4.81808236597754	6.78900013382657
Y39A1A.6	5.24300394032563	3.73517985861888	4.88224596782642
F58D5.9	4.34782515697552	4.56574323740676	3.52960480765937
H04M03.1	3.633036601883	0	0
srh-282	3.67480287225407	0	0
T25E12.6	4.44194825970363	3.3266822843654	6.67039457714745
fbxa-41	5.9162807029306	0	0
cyn-13	7.05000467063008	5.86070027133144	8.14805170974694
F52D2.5	6.45515493752213	0	0
ZC53.6	5.43109931948197	0	0
fbxa-40	5.05519951659961	0	0
Y53G8AR.2	4.39161401744696	4.81321353000003	6.67885713925843
ZK682.2	5.80933596946174	4.25301620638845	6.87174458390212
str-79	5.42933742000269	0	0
sdha-1	4.39026924158244	6.33445949134991	6.08787351827142
B0294.3	6.18100366947265	0	0
F26F4.6	5.902919630604	7.45504908634505	7.74511396000774
F52C12.1	5.91882507899387	4.93700287351694	6.36639668565885
secs-1	4.55191371034406	3.66877809658487	4.56499323887285
C24D10.4	7.56562253309747	8.09615102964981	7.49428720203024
pph-6	5.48646901257851	8.78946125031204	5.31716909005159
exos-4.2	4.22980933390817	2.82515009313442	4.26442558042354
K02D7.2	4.60166573594423	0	0
F18F11.1	4.60115589892876	0	0
C27H6.8	7.41281957480213	8.00041211156706	8.15322948174611
zfp-3	4.44738914228323	4.44949722349401	6.23391755107768
T21D12.7	3.80777172099056	0	0
C14A4.14	5.95640062048485	7.23144900311812	6.75992049850072
grl-26	4.76430035781141	1.69268083893596	0
pms-2	4.55160134892232	4.1839525870506	7.97144447762214
F52C6.4	4.85128329213065	0	0
C14E2.4	5.19694099854982	0	0
F30A10.9	5.90081999287317	5.60451362105715	5.25467033720897
ztf-22	4.62983485909983	5.01136939106795	4.89656957494233
Y39B6A.13	5.91332055499732	8.44680916215361	8.48611539189475
K08E3.4	6.53129471308241	6.39167326933795	5.81426559094946
sec-10	4.6347968663686	3.7701306940028	5.00380878752476
pdhk-2	7.28556632236552	7.39336449179821	7.43533310033307
R03D7.4	7.93484585804285	6.26409646303483	7.81244459524247
ugt-20	3.96132102778972	1.43360275516725	2.26897143365141
C27C12.1	6.07647977058854	6.6350743636977	5.52070917362117
F53B1.2	6.10535842183829	6.44052536758054	6.6446577012617
B0281.5	4.62664697490615	4.41637854331258	6.86769677524269
C36C9.4	5.63579375634939	0	0
F10D11.2	7.26483162996741	6.80642858327154	9.02706245575572
ztf-6	4.56944504925605	4.52329459454475	6.51329877203343
C13G5.2	7.60642873819121	7.82284442790415	8.07745089431974
ain-1	4.78124750333833	5.30141021900897	5.66195580594786
tag-231	6.15532179882901	5.89855836886639	5.7953257956605
arx-2	7.22542802656553	8.74225645141677	8.18317501697503
elc-2	5.95196183104667	0	0
strd-1	6.16117363109279	5.81613285523461	6.90669584122394
R04D3.2	7.61639232732551	7.733778084857	8.14622575220969
C36C9.5	5.97165649842822	0	0
M05D6.6	4.78241653158321	7.10577307938525	6.51346010961607
F07G6.5	6.97941903082609	0	0
ttr-53	7.07230591498667	6.94296290896271	7.64300049465146
B0280.9	7.3992743057261	6.36778836727548	7.67187773249195
C14E2.6	4.79289818399409	0	0
C14E2.2	4.78957952591008	0	0
vps-29	8.06881880933859	9.20335347915234	7.44820525831654
sqd-1	7.49443001744846	7.3883772915259	9.45020942357427
bmy-1	7.67161209508474	7.52910445227332	7.99184818544913
Y44A6C.1	4.8981877753593	4.9947921620103	5.71044885748801
msh-6	6.6630762686296	5.1541567665153	6.75533944687574
Y48E1C.1	4.88913576046795	4.70329632423836	5.42147064532448
arg-1	5.35361324001977	0	0
T26C11.3	6.26594232342908	0	0
ZC53.4	4.83079918974507	0	0
F41G3.6	8.63702578775134	8.58389497542223	8.19348290220486
Y17G7B.10	6.7143841742254	5.99782759278525	6.74409990319948
F07G6.2	6.50981929169157	0	0
lpd-7	7.11403378194562	6.04898058219193	7.43171550478047
Y75D11A.6	6.9555267442063	0	0
F07G6.8	5.79460209260821	0	0
C14E2.1	6.54260288681194	0	0
F18F11.4	4.0404681660233	0	0
Y55F3BR.8	5.08083529658025	5.15343086902201	5.91398010994776
acdh-9	5.05634638152645	4.47735099444151	5.53775744807261
F07G6.9	5.47224721394973	0	0
wdr-23	7.23727495250142	6.28930845298005	8.04990207879017
unc-116	4.99186367443915	5.01249511479491	5.22162021503467
C36C9.6	5.87602954900248	0	0
abtm-1	5.0617437065378	2.04026978289691	5.61078065854192
ZC8.6	5.14615745170811	4.83896628296353	5.17689825263323
R01B10.6	6.85005546792153	6.54264412819999	7.38563923031692
F31A9.2	6.22306026926909	0	0
F55F8.3	5.00525593297039	4.77033021294231	6.19753736269716
F46H5.2	6.4147166524745	6.75790681903646	7.23714742105659
dnj-1	6.42799546844302	6.72923847906	7.18449099602324
rpn-7	9.75079870992891	9.50415164160485	9.20945224749493
Y71H2AM.6	5.21645780941437	5.36344895438424	6.86854061668452
cdh-8	4.14530490815188	0	0
pro-1	4.95813237260282	6.44110268729838	6.64512628615693
gsto-2	5.10621280200933	6.13437198012125	0
T01G1.4	5.32214680333893	6.42457159407901	6.16476568110958
rtel-1	5.06542786205122	4.98565341128737	6.58815417378841
srp-7	7.99830925855876	7.12686020670288	8.13865736377926
F38A5.1	6.55463808283451	5.79585388175551	7.55533118989272
C14E2.3	5.6406416609462	0	0
lir-1	7.7724807041226	7.67731067672195	8.02842793994494
F07G6.10	5.15444026533375	0	0
ugt-64	4.83576747284482	3.87448859511538	6.53188843682346
Y50C1A.1	5.33880742436595	2.05084561014377	6.75846395162386
daf-16	5.39987614880915	6.21814379115637	8.478924767021
rib-2	5.36874142928657	5.34159629990135	4.39536444670852
K02D7.5	4.41586050344508	1.52678834847045	0
lpd-6	7.10395576758759	6.98604371373204	6.51613917463482
B0495.9	5.54167038962012	5.78504957728365	8.40989003259696
T12F5.2	5.54958827776386	6.18009644969924	5.78616008613786
prx-19	7.16639608056165	7.22084074069301	8.16002307483487
acl-14	7.13981052281424	7.00081966500135	7.84062955499283
C14E2.7	4.3869624193263	0	0
W04A8.1	5.61645444787015	4.45085867439199	6.43808954099079
F56B3.4	5.5585821459452	4.6827862648949	6.22214538314925
deps-1	8.60468617488752	8.28631568914285	8.05239082517231
dgn-3	4.46518155588398	0	0
F59H6.2	4.45308213838435	0	0
T02G6.5	5.80317582968489	5.01808705295148	8.18000619829093
C41H7.3	7.2986755742104	6.11962456460446	6.71859449483375
C16C8.4	5.86825309338451	7.42673340023896	7.2144262296522
D2092.4	4.77795235469147	1.70741190816461	4.31867102714895
wht-3	5.48396120655462	0	0
T02C12.4	7.44840526381625	5.14013896252811	1.87893299929785
F59H6.3	5.83103308561775	2.12448865503425	0
T05G5.9	6.76341275477785	8.19132400911795	7.0814427116021
fbxa-53	4.61420771754216	0	0
vha-11	5.91160134353391	6.17179893748283	6.79127017445717
Y53G8AL.2	6.90909603529225	6.04086039696758	7.37611876081743
C03C10.7	5.75636032438099	2.28941005559275	1.83281514411137
C37E2.1	6.0288914548705	5.79019841687608	6.66704396386922
K07E8.7	6.03966495144192	4.93773635205593	6.26402881251964
rib-1	6.05387616825767	5.04641845461264	5.7856564828656
C03C10.5	6.13263846910402	0	0
bath-2	5.8440318478709	5.0727280506787	6.04485134967978
exos-9	6.11596451449152	6.07182661806045	8.02829376888641
C16C10.9	6.13917395021833	0	0
H28O16.2	6.86726257209617	5.02151802615859	7.07908533712555
hmt-1	6.14143389605339	4.80038740276144	5.56459346430331
B0336.5	7.60772393128684	8.49265383221323	8.77865352265739
ppgn-1	6.06134572179855	4.69293515535539	6.20500136578154
fbxc-37	4.79987319966715	0	0
ZC190.9	4.82660284218508	0	0
Y75D11A.1	4.82660284218508	0	0
pat-6	6.18605480551352	4.6856578191212	6.26539584895474
puf-12	6.18659226307897	5.31710117370913	7.03183182463742
C14E2.5	4.92800564386396	0	0
ral-1	6.34231402981971	7.31230935402332	6.6587029617564
F46F11.8	7.22148636466251	7.4598945722627	9.23530161590642
unc-79	4.98314184225514	0	2.27252610765392
H35B03.2	6.35603306994567	6.64391537726029	8.65716277825879
hum-5	5.24551567049813	1.54031457123021	2.18795748291203
F27D4.1	8.67664769854001	9.56049111811071	7.19745223053375
unc-103	5.10659358370708	1.47832289322541	0
C01G6.3	9.08337107234596	8.03714665395574	8.71012836713149
DY3.8	8.79666284483285	9.30895899691546	9.2933155951307
mrg-1	9.36469293845457	9.2533514202304	8.09056150062513
E03A3.5	5.23505381850501	0	2.06196216788054
F37C12.1	7.63930004896284	7.02055542780208	7.50370808159687
let-92	7.94012184158165	9.10854885817788	9.54413181806865
C39E9.12	7.72181746769786	6.48512913391849	7.19865793425036
tba-1	11.6308185486321	10.0488007243343	9.56153220984945
C08B11.9	6.84247588377839	6.15679350603151	6.84543935955247
rba-1	7.93975488918418	7.68060909011124	8.3940231969793
vrk-1	7.0190579334226	7.21351523910531	8.22852962762473
ttr-50	6.91203975164811	6.12765792108088	8.36362406571725
T04A8.8	8.46060301456179	9.97579478615259	9.1532651353371
T03F6.3	8.45391620090101	8.55753082604703	8.25371212112273
R12E2.2	7.50583128740584	6.84056355331238	8.25099321441772
K07A12.2	7.51534401084888	6.68677802844772	8.13221913598938
lin-26	7.92147166299132	8.1487538668153	8.18041391902771
R74.8	8.03139756683686	7.80816655969545	8.79939197251866
R11D1.13	2.07599849313604	2.28271740048476	3.64327377792543
Y71F9B.13	2.30051589469392	1.80690025977263	4.24441658668796
Y67D8A.2	1.94866579179493	0	7.63151207275555
nlr-1	2.11584745205401	1.46249053341973	3.05559714481099
hlh-30	2.56543275913024	3.69776782984467	5.45549591034075
Y56A3A.30	2.41408979617358	2.0336717212534	2.26529852288624
C35E7.11	1.8841450766287	2.25210007837252	3.14315419141106
F14B4.1	2.36762191876419	1.41883734759576	2.00508608908641
str-172	1.60827422731992	0	3.24381839238281
F45G2.2	1.7640593094636	2.08330797979522	2.03638918205574
unc-45	2.52674562606696	5.02875334988671	3.29280078483858
pgp-4	2.23426960109001	1.53262632237622	3.07589032818047
pha-4	1.43084928032393	0	0
alr-1	1.72945605832735	2.05806366116072	0
fkh-5	1.61066988107081	1.36886413517506	3.80122866913162
tag-196	1.90388871947497	1.74388753622548	0
hbl-1	2.69291204180311	2.49141960608587	2.92233409698379
F58D5.2	1.91697832218995	2.62072154286186	3.54160880469542
Y57A10A.14	1.77602915588585	2.00745938266814	0
Y38E10A.22	2.7243858538016	2.06214721103217	2.84063401705697
Y55F3BR.6	4.40684462442836	7.68825009111209	2.53812834399673
W01A11.7	1.67916090887562	1.62340928762555	0
twk-36	1.60372973046281	0	0
cdc-25.2	4.19626455290993	3.59165294702475	6.54028728097745
dsl-2	2.72575669472391	3.90963006441672	5.61251636228643
Y38F1A.1	1.6371075738382	0	0
B0410.3	1.6765273264477	2.39733610089431	0
W02D7.9	1.59425479871006	2.0493340565977	0
ZK507.3	1.78694252568815	0	0
Y59A8B.21	2.54797656014561	1.58840404935412	3.16869114190425
C31H5.5	1.6129079742141	1.49108304215485	0
Y47D3A.22	3.12569464770025	1.78620619518368	4.33153578622702
F57B7.2	2.6520843423892	1.90047468821692	3.66186156445359
casy-1	3.89105191181117	3.00649571670141	4.19832158161946
F35F10.6	1.6621071256865	0	0
clc-3	1.81582422589772	1.60119885975162	2.20565317300299
T23C6.4	4.10236710840569	4.35978253259083	4.79852114098788
scrm-4	1.92579818483438	1.86150215585248	2.51628918576582
Y77E11A.14	1.73392059965166	0	0
egl-1	1.51109262201908	7.28285077743745	6.18165045131914
gst-40	1.43316221343353	0	0
Y54F10BM.12	2.76846234274452	4.9963315783506	2.07539180707044
ceh-43	2.22732618552245	2.96258006623754	3.54489642347828
F46H5.7	1.61005411554888	0	2.21971616888178
acdh-8	2.13613335343129	0	0
T17A3.2	2.7554402466424	3.06803663469513	4.30860046767004
EEED8.2	1.81446140009095	2.87067775183078	5.03796345034315
F44D12.2	1.64390426200301	1.4958632896368	0
F14B6.2	1.75213329945736	1.49068784836581	2.30755652414503
K12H6.12	2.11281544756827	1.5646619986624	0
aat-2	2.45153554048126	2.64596553346562	4.63675715757753
mab-21	1.65495697238811	0	0
Y51H7C.8	1.54109000860538	2.00031762875638	0
str-93	1.6028408269537	0	0
T28C6.8	1.83332438906168	1.41406601159706	2.5988411696103
ZK470.2	2.62917959942711	3.68075401548495	4.1099490417053
gnrr-2	3.56267843249129	5.69417816061997	3.90884811864579
tni-4	2.07900934624979	2.97983229080805	0
Y53C12B.7	1.56611573571518	2.39946382342406	0
ZK402.5	3.57254904615693	1.41626002264933	0
K10D6.4	1.78574617897768	1.8645244220632	0
Y65B4A.4	3.97020961749499	2.36288104802205	0
Y23H5B.7	1.71794404121731	3.72525042123921	0
Y39F10B.1	4.02029204396243	5.90354262818184	7.343112980174
Y48G8AL.10	3.74873579211336	1.66349868129955	6.60983770402374
F17C8.6	1.94820898150377	1.40113012526619	0
F40F12.4	1.99200261718361	0	0
tag-51	1.85086468936593	2.00460127954913	3.89122270043069
F55B12.10	1.59699482974084	2.3173540670098	2.01206064267407
R144.11	3.51519629734002	3.16618439394696	5.09526385572048
Y71H2AL.2	1.75949951720541	1.92835210888884	0
C09E8.1	3.11945738499855	1.47955115307949	4.16074187518343
C34C6.2	2.0721090067492	1.36231375995397	2.31868993006087
ZK899.1	2.30991533980981	2.51693611818442	0
F47B8.2	2.63759663260927	2.01817236405647	0
T08B6.5	1.83160246941044	2.3731824399472	2.46474118544052
Y65A5A.1	1.75802623298882	2.79699764294087	0
T04A8.18	1.44027057290067	1.44987388742767	0
Y71G12B.22	1.42401853155304	0	0
K08A2.2	1.44294949276416	0	0
hecd-1	2.42295444173477	2.31925054723263	4.15665565733213
F35F10.10	1.64755949319128	0	0
H37N21.1	2.20612988768911	1.73208742309312	3.44283971140529
tlp-1	2.10318371833051	3.87284382696554	4.53966147340462
C33C12.10	2.97286777105545	6.74254181328663	5.50392028442542
F53F8.7	1.96950924906395	0	0
abts-4	2.56201829126668	2.26458968239172	3.66970855731278
ZK1098.6	1.7582572375717	2.70866931102029	3.83178875976282
pat-10	2.11114411382613	0	4.44379468260994
ugt-40	2.3534310191008	0	0
F10G8.9	4.27789295164698	3.96749090149178	6.45840843803845
T25D3.4	3.14049066916179	5.35190259262888	2.63149550273985
arrd-18	2.8455200058779	2.94870674433971	4.37028884848798
C41G7.7	1.82210583380003	1.44988905540917	0
Y48A6C.4	4.08466349315993	2.69080435115483	3.50763367952587
lipl-7	1.93438793811527	1.40532287249519	2.27910654619315
str-89	1.65873631190234	0	0
F52H2.4	1.57890502250029	0	0
